,course_name,picture_link,course_link,itemid,category
582,国画大师现场演示-柿子的绘制-限时免费,http://ckimg.baidu.com/course/2018-01/10/3dae0f20228af04ba63c4c7832169ba4.jpg,http://chuanke.baidu.com/3677144-246663.html,420,culture
583,国画大师现场演示-樱花的绘制-限时免费,http://ckimg.baidu.com/course/2018-01/10/bfc68759cb4a9df630eeae57f17e401d.jpg,http://chuanke.baidu.com/3677144-246667.html,423,culture
584,国画大师现场演示-桐花的绘制-限时免费,http://ckimg.baidu.com/course/2018-01/10/8eb5a4ba00d0f731fab377d0f4615610.jpg,http://chuanke.baidu.com/3677144-246664.html,421,culture
585,王媛-中国音乐史,http://ckimg.baidu.com/course/2018-01/10/205f03cc96b1b0a63502aa67131b2598.jpg,http://chuanke.baidu.com/6697189-246693.html,582,culture
586,国画大师现场演示-小蜜蜂的绘制-限时免费,http://ckimg.baidu.com/course/2018-01/10/1327355aefa91c6c8cdfa2105507f664.jpg,http://chuanke.baidu.com/3677144-246665.html,422,culture
587,国画大师现场演示-腊梅的绘制-限时免费,http://ckimg.baidu.com/course/2018-01/10/cfcfc7db6e5f1bf73bb1c0eb30c71005.jpg,http://chuanke.baidu.com/3677144-246660.html,419,culture
588,多学多用：女神瘦腿操,http://ckimg.baidu.com/course/2015-11/13/fcc281decfb8cf263de1ebf2e2ece597.jpg,http://chuanke.baidu.com/1960305-156579.html,387,culture
589,如何把女友拍得更漂亮,http://ckimg.baidu.com/course/2014-12/11/21c6649d18bf823cfc073112d89aeb4f.jpg,http://chuanke.baidu.com/1862533-115816.html,523,culture
590,人一生要去的100个地方（世界篇）,http://ckimg.baidu.com/course/2014-11/24/fc30266b8f2890c242cee4ddca51ea85.jpg,http://chuanke.baidu.com/1862533-118003.html,514,culture
591,世界冠军教你打羽毛球,http://ckimg.baidu.com/course/2014-05/17/7f04cadcc003c0fdb22d37960c832a49.jpg,http://chuanke.baidu.com/1419621-101068.html,552,culture
592,摄影基础入门与提高,http://ckimg.baidu.com/course/2015-09/09/cbf5c52ed688330ae67d8b1da23d9f46.jpg,http://chuanke.baidu.com/1227949-93566.html,537,culture
593,摄影初级入门课程,http://ckimg.baidu.com/course/2016-10/19/e57241ce18f9b181bc706af9a1657fdb.jpg,http://chuanke.baidu.com/2849390-197447.html,536,culture
594,多学多用：方法对了，你就瘦了,http://ckimg.baidu.com/course/2015-07/15/356589a3a59dd02484c55c5b1569166b.jpg,http://chuanke.baidu.com/1960305-144264.html,385,culture
595,10天包你会唱歌,http://ckimg.baidu.com/course/2014-12/04/480008b1c7bdf9591659c8bd3c1c9753.jpg,http://chuanke.baidu.com/1862533-119143.html,71,culture
596,史上最毒辣的先手开局-中炮急进中兵对屏风马,http://ckimg.baidu.com/course/2018-02/28/419bbd63faf87cedfd555037b090b16a.jpg,http://chuanke.baidu.com/8823203-248089.html,549,culture
597,象棋基本杀法-打牢象棋基础根基,http://ckimg.baidu.com/course/2018-02/22/23e9a496ab7a81834954cb89a38afa5e.jpg,http://chuanke.baidu.com/8823203-247924.html,591,culture
598,后手应对过宫炮，士角炮的象棋开局系统讲座,http://ckimg.baidu.com/course/2018-02/20/3325c4af14e766acc9e8760f81ff866e.jpg,http://chuanke.baidu.com/8823203-247916.html,431,culture
599,脑洞挖掘机-第二季：传说中的猴年马月来了,http://ckimg.baidu.com/course/2015-09/11/d471d36870be5522f34ae71c5e8d0432.jpg,http://chuanke.baidu.com/2954808-150666.html,496,culture
600,梭织地6课：梭织物组织纹路分析方法j,http://ckimg.baidu.com/course/2018-02/06/71afc4f22fc5515f67bbf3a445745836.jpg,http://chuanke.baidu.com/2109862-247718.html,569,culture
601,天下第一象棋明谱《橘中秘》探秘,http://ckimg.baidu.com/course/2018-02/07/cdcdf39ae524f6edcd377b8ea22c71c9.jpg,http://chuanke.baidu.com/8823203-247587.html,572,culture
602,最常用的象棋先手开局-中炮过河车对屏风马,http://ckimg.baidu.com/course/2018-01/24/5083a49cd17bd81d856247df549aeaa8.jpg,http://chuanke.baidu.com/8823203-247353.html,647,culture
603,多学多用：美骐瑜伽--不一样的瑜伽体式,http://ckimg.baidu.com/course/2015-02/10/35090f7d1f5b6667bcab0cde1dc82d2a.jpg,http://chuanke.baidu.com/1960305-129087.html,386,life
604,打好乒乓球新编,http://ckimg.baidu.com/course/2018-01/18/dc19af9fdeb4557113e5a81265dfff53.jpg,http://chuanke.baidu.com/3031365-247138.html,337,life
605,乒乓球慢动作教学,http://ckimg.baidu.com/course/2018-01/16/abf3f3586f184d31060d3e5495ac4a30.jpg,http://chuanke.baidu.com/3031365-247059.html,500,life
606,乒乓球九级训练内容与达标标准,http://ckimg.baidu.com/course/2018-01/18/893650a607725bf31d707c922ed9fba3.jpg,http://chuanke.baidu.com/3031365-247133.html,499,life
607,全民学乒乓直拍篇,http://ckimg.baidu.com/course/2018-01/16/c6bef4514b649dba5629d4880fe8019a.jpg,http://chuanke.baidu.com/3031365-247061.html,510,life
608,原发性肝癌和肝转移癌的外科治疗,http://ckimg.baidu.com/course/2014-12/23/6a59778ead87fefdf890c2bd164bc9bc.jpg,http://chuanke.baidu.com/1916997-121101.html,627,medical
609,本元五花糕制作视频,http://ckimg.baidu.com/course/2017-11/27/248975de52ae3fe887ffe502aa2236c5.jpg,http://chuanke.baidu.com/7762966-242897.html,317,medical
610,小儿推拿网小儿推拿师培训1-36期学员精彩回顾,http://ckimg.baidu.com/course/2017-11/21/2bcc78bb8d0e079752e72fb943b744ed.jpg,http://chuanke.baidu.com/3005884-242107.html,593,medical
611,【食疗教室】实况录像冬季进补全攻略,http://ckimg.baidu.com/course/2017-11/20/248975de52ae3fe887ffe502aa2236c5.jpg,http://chuanke.baidu.com/7762966-241943.html,58,medical
612,中医基础理论-中医理念与思维方法及阴阳与五行学说,http://ckimg.baidu.com/course/2017-11/17/3f0611f1edc2019540300fad173b8a87.jpg,http://chuanke.baidu.com/9301468-241688.html,638,medical
613,中医基础理论-藏象,http://ckimg.baidu.com/course/2017-11/16/17f7414d874d1f1d05cc6e1f4a88e140.jpg,http://chuanke.baidu.com/9301468-241562.html,635,medical
614,中医基础理论-气、血、津液及病因病机,http://ckimg.baidu.com/course/2017-11/17/18bc8c3e8b764a05784811e81e76e22b.jpg,http://chuanke.baidu.com/9301468-241686.html,637,medical
615,中医基础理论-防治原则,http://ckimg.baidu.com/course/2017-11/17/26a11cbc4d623d000914d3619d0cb84b.jpg,http://chuanke.baidu.com/9301468-241687.html,636,medical
616,艾灸扶阳灸的理论与实操大全,http://ckimg.baidu.com/course/2017-11/01/813ea2f1a0e3816ee4c28c324b5a92cf.gif,http://chuanke.baidu.com/8644047-240039.html,308,medical
617,明医之承-耳鼻咽喉学院导论,http://ckimg.baidu.com/course/2017-11/03/8bf284d1e06aa977d140bbf540e4208b.jpg,http://chuanke.baidu.com/9301468-240212.html,494,medical
618,八珍糕完整制作课程,http://ckimg.baidu.com/course/2017-11/20/248975de52ae3fe887ffe502aa2236c5.jpg,http://chuanke.baidu.com/7762966-239581.html,312,medical
619,艾灸的3种顺序,http://ckimg.baidu.com/course/2017-10/21/477aacfd2f1759128025c15b20fa565f.jpg,http://chuanke.baidu.com/8644047-238943.html,307,medical
620,金英杰商学院药企内训课程,http://ckimg.baidu.com/course/2017-09/22/9423e38f1c310639caffe728486838d9.jpg,http://chuanke.baidu.com/8421651-236373.html,442,medical
621,巨爱艾灸讲座：艾灸时灸量如何把握,http://ckimg.baidu.com/course/2017-09/20/2f1099516cabb5c86a71ced0ca1c7c26.jpg,http://chuanke.baidu.com/8644047-236034.html,445,medical
622,做最健康的自己,http://ckimg.baidu.com/course/2017-09/14/3b134c488c64587ed63981d4ba78657a.jpg,http://chuanke.baidu.com/6620032-235308.html,649,medical
623,小儿推拿网小儿推拿师培训名家教您小儿推拿手法补脾经课程,http://ckimg.baidu.com/course/2017-09/11/32c7be35f0629d94a0dc707195c72cda.jpg,http://chuanke.baidu.com/3005884-234853.html,594,medical
624,刘全军艾灸讲座之：艾灸在人体疾病中的应用,http://ckimg.baidu.com/course/2017-08/31/2886b9cf91889bf1724b6125adbcf1ec.jpg,http://chuanke.baidu.com/4932074-233513.html,469,medical
625,刘全军艾灸讲座：艾灸在春季多发病中的调理应用,http://ckimg.baidu.com/course/2017-08/31/08ba443039c6d8894144af4f85d27578.jpg,http://chuanke.baidu.com/4932074-233511.html,468,medical
626,减肥必修课，学一次，瘦一辈子,http://ckimg.baidu.com/course/2017-08/15/464ef1232786bf046364f83c6d4a06de.jpg,http://chuanke.baidu.com/3248063-231576.html,440,medical
627,小儿推拿网小儿推拿培训名师授课精彩回顾,http://ckimg.baidu.com/course/2017-08/18/53575fd8e6c75ba572d9a4fc4e9e713e.jpg,http://chuanke.baidu.com/3005884-232086.html,592,medical
628,Hadoop大数据视频教程-第一季：真实电商数据仓库全流程开发详解,http://ckimg.baidu.com/course/2014-11/05/d3afb8f69c0a3f9725c116199b35286c.jpg,http://chuanke.baidu.com/1538386-116215.html,215,computer
629,誉天云计算HClE学习必备绝技第一辑轻松玩转SUSE Linux,http://ckimg.baidu.com/course/2018-01/09/cc5008356c457aa652f94999eecaef93.jpg,http://chuanke.baidu.com/5672889-246597.html,626,computer
630,征服Spark一入门与提高篇,http://ckimg.baidu.com/course/2017-12/19/f3a4cf05f64ecf5fd68b9232790a655f.jpg,http://chuanke.baidu.com/7893299-245125.html,632,computer
631,华为存储虚拟化Fusion Storage使用教程,http://ckimg.baidu.com/course/2017-12/19/d532cda4526937e4f083013ce48e96d3.jpg,http://chuanke.baidu.com/7893299-245119.html,432,computer
632,OpenStack入门指南,http://ckimg.baidu.com/course/2017-12/19/1eec8beecb793798eebaf85368aa64bf.jpg,http://chuanke.baidu.com/7893299-245120.html,253,computer
633,千锋大数据视频教程：hadoop生态圈从入门到实战讲解,http://ckimg.baidu.com/course/2017-11/01/6d88bd13200133eccfd77f549341b467.jpg,http://chuanke.baidu.com/1373478-240019.html,507,computer
634,数据中心VPC集中式网关部署以及实验演示,http://ckimg.baidu.com/course/2017-08/23/a0eda8fafc9c2500bab64ece83790552.jpg,http://chuanke.baidu.com/5672889-232584.html,561,computer
635,从小白到大咖，深入讲解Hadoop大数据学习路线,http://ckimg.baidu.com/course/2017-07/12/f3c89ff91dbf285a49f096acad24d341.jpg,http://chuanke.baidu.com/4297031-227869.html,334,computer
636,Hadoop大数据预备知识---Java动态代理和JDBC,http://ckimg.baidu.com/course/2017-07/11/64a215bd7d58c1e3fc44c51584436632.jpg,http://chuanke.baidu.com/4297031-227775.html,216,computer
637,实战微课—5分钟教你掌握如何快速搭建Hadoop的Eclipse开发环境,http://ckimg.baidu.com/course/2017-09/20/c72c4a97d97ade80d3ff76854ecc6730.jpg,http://chuanke.baidu.com/1953475-233601.html,547,computer
638,跟百度核心架构师学习hadoop大数据（一）,http://ckimg.baidu.com/course/2017-07/10/545f75d9ba683bc7b604479de1b7566a.jpg,http://chuanke.baidu.com/8363592-227655.html,409,computer
639,Linux基础和大数据Hadoop课程概述,http://ckimg.baidu.com/course/2017-07/11/96d4c9c2418621c8c231a58de67321e6.jpg,http://chuanke.baidu.com/4297031-227779.html,239,computer
640,1小时掌握学习Hadoop大数据的诀窍,http://ckimg.baidu.com/course/2017-07/11/6d7a1188eaa8d852eb36099844af7ce6.jpg,http://chuanke.baidu.com/4297031-227743.html,83,computer
641,Hadoop的实验环境和大数据基础知识,http://ckimg.baidu.com/course/2017-07/11/7ea0b112a872b91b12dcc1c55641bfec.jpg,http://chuanke.baidu.com/4297031-227778.html,217,computer
642,30分钟看懂大数据行业缘何轻松年薪30W,http://ckimg.baidu.com/course/2017-07/11/432e362b060c08bd8bfcf363875e8c65.jpg,http://chuanke.baidu.com/4297031-227758.html,152,computer
643,从小白到大咖，Hadoop核心组件安装与配置,http://ckimg.baidu.com/course/2017-07/11/6d8742602b2c1b4fb97e315f1442e888.jpg,http://chuanke.baidu.com/4297031-227773.html,332,computer
644,【IT十八掌徐培成大数据】2017最新大数据教程-徐培成亲授,http://ckimg.baidu.com/course/2017-06/30/8905d3485eca65db67df735a09fb7a8b.jpg,http://chuanke.baidu.com/5145764-226395.html,47,computer
645,从小白到大咖，MapReduce编程案例,http://ckimg.baidu.com/course/2017-07/11/bcd2730508cd9c7fe124d82cfca8cbf0.jpg,http://chuanke.baidu.com/4297031-227781.html,333,computer
646,跟百度核心架构师学习hadoop大数据（二）,http://ckimg.baidu.com/course/2017-07/10/416e026475e74c21fb1b08a32a557509.jpg,http://chuanke.baidu.com/8363592-227658.html,407,computer
647,跟百度核心架构师学习hadoop大数据（三）,http://ckimg.baidu.com/course/2017-07/10/18c3cef11afd192be50611720e3e5584.jpg,http://chuanke.baidu.com/8363592-227660.html,408,computer
648,百度职场说：你离升职加薪只差一个沟通的距离,http://ckimg.baidu.com/course/2016-06/13/56bb6e041af0b0132bc32623b9aa06c6.jpg,http://chuanke.baidu.com/2889565-177833.html,315,job
649,【思维导图读书分享-6】《另外八小时》——下班后赚更多钱！,http://ckimg.baidu.com/course/2014-11/07/0276e83c344f22307007999b737dd159.jpg,http://chuanke.baidu.com/1779041-116415.html,59,job
650,2、走进新能源电动汽车实训中心,http://ckimg.baidu.com/course/2018-01/20/eef23cffa7f861d6402fe4e588e8a2d5.jpg,http://chuanke.baidu.com/2968749-247224.html,84,construction
651,3、北汽新能源EC180整车技术简介,http://ckimg.baidu.com/course/2018-01/20/eef23cffa7f861d6402fe4e588e8a2d5.jpg,http://chuanke.baidu.com/2968749-247225.html,151,construction
652,5、丰田雷凌混合动力汽车整车技术简介,http://ckimg.baidu.com/course/2018-01/20/eef23cffa7f861d6402fe4e588e8a2d5.jpg,http://chuanke.baidu.com/2968749-247227.html,155,construction
653,4、江淮纯电动汽车IEV整车技术简介,http://ckimg.baidu.com/course/2018-01/20/eef23cffa7f861d6402fe4e588e8a2d5.jpg,http://chuanke.baidu.com/2968749-247226.html,154,construction
654,1、新能源电动汽车实用检修技术,http://ckimg.baidu.com/course/2018-01/18/eef23cffa7f861d6402fe4e588e8a2d5.jpg,http://chuanke.baidu.com/2968749-247169.html,67,construction
655,明宇培训电脑办公文员综合课程,http://ckimg.baidu.com/course/2017-12/21/479d772cdfb98909c534d77d94efab46.jpg,http://chuanke.baidu.com/1621447-245266.html,495,job
656,如何降低复核差错,http://ckimg.baidu.com/course/2017-12/07/08f05bd32d24394cc2e42ace803b6273.jpg,http://chuanke.baidu.com/7160340-244160.html,524,job
657,如何写一份漂亮的年终总结,http://ckimg.baidu.com/course/2017-11/26/26e1b003c7d2c6ede8f46fe529de89e8.jpg,http://chuanke.baidu.com/3097754-242819.html,529,job
658,【HR常见法律问题001】企业招聘前的准备,http://ckimg.baidu.com/course/2017-12/27/660d779641c2249ece5df1dd75d785c1.jpg,http://chuanke.baidu.com/9076382-243015.html,43,job
659,【HR常见法律问题002】新员工入职前的注意事项,http://ckimg.baidu.com/course/2017-12/27/660d779641c2249ece5df1dd75d785c1.jpg,http://chuanke.baidu.com/9076382-243025.html,44,job
660,新手5分钟学会做主持人,http://ckimg.baidu.com/course/2017-11/25/32d7dc713254cfd5aa772f1b73b9bc4a.jpg,http://chuanke.baidu.com/5352266-242760.html,601,job
661,【HR常见法律问题004】新员工试用期的管理智慧（2）,http://ckimg.baidu.com/course/2017-12/27/660d779641c2249ece5df1dd75d785c1.jpg,http://chuanke.baidu.com/9076382-243035.html,46,job
662,【HR常见法律问题003】新员工试用期的管理智慧（1）,http://ckimg.baidu.com/course/2017-12/27/660d779641c2249ece5df1dd75d785c1.jpg,http://chuanke.baidu.com/9076382-243029.html,45,job
663,你懂领导吗？练就读懂上司领导的技能,http://ckimg.baidu.com/course/2017-11/25/3eebfa03a20cd6bc43a22ba08c58bb96.jpg,http://chuanke.baidu.com/9291685-242711.html,497,job
664,制胜职场微课-第1期 完美汇报技巧,http://ckimg.baidu.com/course/2017-11/21/e2d03b4d8b6d252194f2b129654d0470.jpg,http://chuanke.baidu.com/5184720-242095.html,633,job
665,手把手教你打造个人品牌,http://ckimg.baidu.com/course/2017-11/12/e577bf1fa793b64164258fba479b36f1.jpg,http://chuanke.baidu.com/5352266-241062.html,554,life
666,学习做蛋糕 武汉西点培训学校 网红款蛋糕制作,http://ckimg.baidu.com/course/2017-11/07/ea87ea891c4529bf92751018a5b79e2f.jpg,http://chuanke.baidu.com/7783152-240656.html,607,job
667,室内设计师客户高效谈单签单入门技巧【客户沟通交流分析】,http://ckimg.baidu.com/course/2017-12/08/1ccbfb913b2fb8dcec3adc4af3262fdf.jpg,http://chuanke.baidu.com/9045133-240443.html,553,job
